conversation_id,turn,role,intent,message
ebc6546b-a532-4748-a62e-f01e56b049cd,10.5,bot,business,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,1.0,user,science,what is energy?
cf45b133-2e46-4bd2-b475-954398d58ed6,1.5,bot,science,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,2.0,user,science,explain gravity
cf45b133-2e46-4bd2-b475-954398d58ed6,2.5,bot,science,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,3.0,user,books,book summary
cf45b133-2e46-4bd2-b475-954398d58ed6,3.5,bot,books,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,4.0,user,ml,difference between ml and dl?
cf45b133-2e46-4bd2-b475-954398d58ed6,4.5,bot,ml,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,5.0,user,college,tips for engineering students
cf45b133-2e46-4bd2-b475-954398d58ed6,5.5,bot,college,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,6.0,user,music,best singers
cf45b133-2e46-4bd2-b475-954398d58ed6,6.5,bot,music,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,7.0,user,business,startup ideas
cf45b133-2e46-4bd2-b475-954398d58ed6,7.5,bot,business,"Sure, let me help you with that!"
cf45b133-2e46-4bd2-b475-954398d58ed6,8.0,user,college,tips for engineering students
cf45b133-2e46-4bd2-b475-954398d58ed6,8.5,bot,college,"Sure, let me help you with that!"
d1cee1ab-4630-4360-98bd-6c97dfdc3271,1.0,user,travel,best places to visit?
d1cee1ab-4630-4360-98bd-6c97dfdc3271,1.5,bot,travel,"Sure, let me help you with that!"
d1cee1ab-4630-4360-98bd-6c97dfdc3271,2.0,user,shopping,best deals today?
d1cee1ab-4630-4360-98bd-6c97dfdc3271,2.5,bot,shopping,"Sure, let me help you with that!"
d1cee1ab-4630-4360-98bd-6c97dfdc3271,3.0,user,productivity,how to focus?
d1cee1ab-4630-4360-98bd-6c97dfdc3271,3.5,bot,productivity,"Sure, let me help you with that!"
d1cee1ab-4630-4360-98bd-6c97dfdc3271,4.0,user,history,world war details
d1cee1ab-4630-4360-98bd-6c97dfdc3271,4.5,bot,history,"Sure, let me help you with that!"
d1cee1ab-4630-4360-98bd-6c97dfdc3271,5.0,user,math,what is calculus?
d1cee1ab-4630-4360-98bd-6c97dfdc3271,5.5,bot,math,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,1.0,user,science,explain gravity
bd13a00a-bb11-499c-9fcf-bb996ac2524b,1.5,bot,science,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,2.0,user,education,what is an algorithm?
bd13a00a-bb11-499c-9fcf-bb996ac2524b,2.5,bot,education,Let's learn something new!
bd13a00a-bb11-499c-9fcf-bb996ac2524b,3.0,user,sports,tell me cricket news
bd13a00a-bb11-499c-9fcf-bb996ac2524b,3.5,bot,sports,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,4.0,user,projects,final year project ideas
bd13a00a-bb11-499c-9fcf-bb996ac2524b,4.5,bot,projects,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,5.0,user,music,suggest songs
bd13a00a-bb11-499c-9fcf-bb996ac2524b,5.5,bot,music,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,6.0,user,motivation_daily,give me daily motivation
bd13a00a-bb11-499c-9fcf-bb996ac2524b,6.5,bot,motivation_daily,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,7.0,user,relationship,how to handle breakup?
bd13a00a-bb11-499c-9fcf-bb996ac2524b,7.5,bot,relationship,"Sure, let me help you with that!"
bd13a00a-bb11-499c-9fcf-bb996ac2524b,8.0,user,quotes,life quote
bd13a00a-bb11-499c-9fcf-bb996ac2524b,8.5,bot,quotes,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,1.0,user,health,tips for good health
239b0652-7a70-404d-8a1f-e52ee58e7721,1.5,bot,health,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,2.0,user,sleep,better sleep hacks
239b0652-7a70-404d-8a1f-e52ee58e7721,2.5,bot,sleep,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,3.0,user,greeting,good morning
239b0652-7a70-404d-8a1f-e52ee58e7721,3.5,bot,greeting,Hello! How can I assist you?
239b0652-7a70-404d-8a1f-e52ee58e7721,4.0,user,productivity,time management tips
239b0652-7a70-404d-8a1f-e52ee58e7721,4.5,bot,productivity,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,5.0,user,music,suggest songs
239b0652-7a70-404d-8a1f-e52ee58e7721,5.5,bot,music,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,6.0,user,gaming,best games
239b0652-7a70-404d-8a1f-e52ee58e7721,6.5,bot,gaming,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,7.0,user,finance,stock market today?
239b0652-7a70-404d-8a1f-e52ee58e7721,7.5,bot,finance,"Sure, let me help you with that!"
239b0652-7a70-404d-8a1f-e52ee58e7721,8.0,user,quotes,life quote
239b0652-7a70-404d-8a1f-e52ee58e7721,8.5,bot,quotes,"Sure, let me help you with that!"
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,1.0,user,entertainment,suggest movies
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,1.5,bot,entertainment,"Sure, let me help you with that!"
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,2.0,user,finance,stock market today?
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,2.5,bot,finance,"Sure, let me help you with that!"
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,3.0,user,resume,resume example
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,3.5,bot,resume,"Sure, let me help you with that!"
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,4.0,user,dl,what is cnn?
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,4.5,bot,dl,"Sure, let me help you with that!"
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,5.0,user,dl,how rnn works?
6663fbea-9b08-4ec3-8c53-467f3bc9ffee,5.5,bot,dl,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,1.0,user,habits,how to break bad habits?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,1.5,bot,habits,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,2.0,user,study,best way to learn?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,2.5,bot,study,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,3.0,user,technology,what is AI?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,3.5,bot,technology,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,4.0,user,ios,iphone tips?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,4.5,bot,ios,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,5.0,user,relationship,friendship tips
bfff1b5d-0db7-43c2-baa8-33e446b7112e,5.5,bot,relationship,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,6.0,user,philosophy,meaning of existence
bfff1b5d-0db7-43c2-baa8-33e446b7112e,6.5,bot,philosophy,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,7.0,user,sleep,how to sleep fast?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,7.5,bot,sleep,"Sure, let me help you with that!"
bfff1b5d-0db7-43c2-baa8-33e446b7112e,8.0,user,ml,difference between ml and dl?
bfff1b5d-0db7-43c2-baa8-33e446b7112e,8.5,bot,ml,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,1.0,user,cloud,what is cloud computing?
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,1.5,bot,cloud,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,2.0,user,resume,how to write resume?
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,2.5,bot,resume,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,3.0,user,gaming,best games
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,3.5,bot,gaming,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,4.0,user,habits,good habits?
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,4.5,bot,habits,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,5.0,user,motivation_daily,give me daily motivation
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,5.5,bot,motivation_daily,"Sure, let me help you with that!"
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,6.0,user,life,what is purpose of life?
5d583ac8-5ca9-46ec-a865-eddccf7c2d3e,6.5,bot,life,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,1.0,user,history,world war details
dafa23c0-e333-4fc6-896c-0d60058e494c,1.5,bot,history,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,2.0,user,news,breaking headlines
dafa23c0-e333-4fc6-896c-0d60058e494c,2.5,bot,news,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,3.0,user,projects,best coding project?
dafa23c0-e333-4fc6-896c-0d60058e494c,3.5,bot,projects,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,4.0,user,gaming,best games
dafa23c0-e333-4fc6-896c-0d60058e494c,4.5,bot,gaming,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,5.0,user,sports,who won the match?
dafa23c0-e333-4fc6-896c-0d60058e494c,5.5,bot,sports,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,6.0,user,coding_errors,why code not running?
dafa23c0-e333-4fc6-896c-0d60058e494c,6.5,bot,coding_errors,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,7.0,user,music,best singers
dafa23c0-e333-4fc6-896c-0d60058e494c,7.5,bot,music,"Sure, let me help you with that!"
dafa23c0-e333-4fc6-896c-0d60058e494c,8.0,user,motivation_strong,i need strong motivation
dafa23c0-e333-4fc6-896c-0d60058e494c,8.5,bot,motivation_strong,"Sure, let me help you with that!"
c6bea834-312e-486c-ac77-28edda115c85,1.0,user,productivity,time management tips
c6bea834-312e-486c-ac77-28edda115c85,1.5,bot,productivity,"Sure, let me help you with that!"
c6bea834-312e-486c-ac77-28edda115c85,2.0,user,health,tips for good health
c6bea834-312e-486c-ac77-28edda115c85,2.5,bot,health,"Sure, let me help you with that!"
c6bea834-312e-486c-ac77-28edda115c85,3.0,user,projects,final year project ideas
c6bea834-312e-486c-ac77-28edda115c85,3.5,bot,projects,"Sure, let me help you with that!"
7ef68573-c742-4bce-83d8-0089dc623925,1.0,user,shopping,which phone to buy?
7ef68573-c742-4bce-83d8-0089dc623925,1.5,bot,shopping,"Sure, let me help you with that!"
7ef68573-c742-4bce-83d8-0089dc623925,2.0,user,communication,public speaking tips
7ef68573-c742-4bce-83d8-0089dc623925,2.5,bot,communication,"Sure, let me help you with that!"
7ef68573-c742-4bce-83d8-0089dc623925,3.0,user,career,resume tips
7ef68573-c742-4bce-83d8-0089dc623925,3.5,bot,career,"Sure, let me help you with that!"
7ef68573-c742-4bce-83d8-0089dc623925,4.0,user,science,explain gravity
7ef68573-c742-4bce-83d8-0089dc623925,4.5,bot,science,"Sure, let me help you with that!"
7ef68573-c742-4bce-83d8-0089dc623925,5.0,user,food,suggest lunch
7ef68573-c742-4bce-83d8-0089dc623925,5.5,bot,food,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,1.0,user,sleep,better sleep hacks
ac6d9915-e590-4419-94ec-2d5f324e950a,1.5,bot,sleep,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,2.0,user,networking,how router works?
ac6d9915-e590-4419-94ec-2d5f324e950a,2.5,bot,networking,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,3.0,user,business,how to start business?
ac6d9915-e590-4419-94ec-2d5f324e950a,3.5,bot,business,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,4.0,user,motivation_strong,push me hard
ac6d9915-e590-4419-94ec-2d5f324e950a,4.5,bot,motivation_strong,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,5.0,user,shopping,best deals today?
ac6d9915-e590-4419-94ec-2d5f324e950a,5.5,bot,shopping,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,6.0,user,datascience,what is dataset?
ac6d9915-e590-4419-94ec-2d5f324e950a,6.5,bot,datascience,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,7.0,user,gaming,latest gaming news
ac6d9915-e590-4419-94ec-2d5f324e950a,7.5,bot,gaming,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,8.0,user,news,breaking headlines
ac6d9915-e590-4419-94ec-2d5f324e950a,8.5,bot,news,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,9.0,user,sports,tell me cricket news
ac6d9915-e590-4419-94ec-2d5f324e950a,9.5,bot,sports,"Sure, let me help you with that!"
ac6d9915-e590-4419-94ec-2d5f324e950a,10.0,user,life,life advice
ac6d9915-e590-4419-94ec-2d5f324e950a,10.5,bot,life,"Sure, let me help you with that!"
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,1.0,user,motivation,how to stay consistent?
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,1.5,bot,motivation,Believe in yourself!
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,2.0,user,ml,explain svm
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,2.5,bot,ml,"Sure, let me help you with that!"
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,3.0,user,ml,explain svm
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,3.5,bot,ml,"Sure, let me help you with that!"
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,4.0,user,farewell,bye
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,4.5,bot,farewell,Goodbye! Have a great day!
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,5.0,user,geography,biggest river?
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,5.5,bot,geography,"Sure, let me help you with that!"
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,6.0,user,philosophy,meaning of existence
7c1f9a55-2f4d-42e9-9dc1-0b5f093b0622,6.5,bot,philosophy,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,1.0,user,math,what is calculus?
37594a4a-fcc7-41da-b657-bc10b1e2ce95,1.5,bot,math,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,2.0,user,general,tell me something interesting
37594a4a-fcc7-41da-b657-bc10b1e2ce95,2.5,bot,general,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,3.0,user,general,tell me something interesting
37594a4a-fcc7-41da-b657-bc10b1e2ce95,3.5,bot,general,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,4.0,user,entertainment,suggest movies
37594a4a-fcc7-41da-b657-bc10b1e2ce95,4.5,bot,entertainment,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,5.0,user,sleep,better sleep hacks
37594a4a-fcc7-41da-b657-bc10b1e2ce95,5.5,bot,sleep,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,6.0,user,general,tell me something interesting
37594a4a-fcc7-41da-b657-bc10b1e2ce95,6.5,bot,general,"Sure, let me help you with that!"
37594a4a-fcc7-41da-b657-bc10b1e2ce95,7.0,user,college,tips for engineering students
37594a4a-fcc7-41da-b657-bc10b1e2ce95,7.5,bot,college,"Sure, let me help you with that!"
11625ca9-a0a7-4b9f-b2a3-61e951717794,1.0,user,greeting,what's up?
11625ca9-a0a7-4b9f-b2a3-61e951717794,1.5,bot,greeting,Hello! How can I assist you?
11625ca9-a0a7-4b9f-b2a3-61e951717794,2.0,user,math,solve equation
11625ca9-a0a7-4b9f-b2a3-61e951717794,2.5,bot,math,"Sure, let me help you with that!"
11625ca9-a0a7-4b9f-b2a3-61e951717794,3.0,user,career,how to choose career?
11625ca9-a0a7-4b9f-b2a3-61e951717794,3.5,bot,career,"Sure, let me help you with that!"
11625ca9-a0a7-4b9f-b2a3-61e951717794,4.0,user,technology,best programming language?
11625ca9-a0a7-4b9f-b2a3-61e951717794,4.5,bot,technology,"Sure, let me help you with that!"
11625ca9-a0a7-4b9f-b2a3-61e951717794,5.0,user,history,who discovered america?
11625ca9-a0a7-4b9f-b2a3-61e951717794,5.5,bot,history,"Sure, let me help you with that!"
11625ca9-a0a7-4b9f-b2a3-61e951717794,6.0,user,greeting,hey there
11625ca9-a0a7-4b9f-b2a3-61e951717794,6.5,bot,greeting,Hello! How can I assist you?
592ecb17-9108-48bb-9b1f-877ecf76755d,1.0,user,dl,what is cnn?
592ecb17-9108-48bb-9b1f-877ecf76755d,1.5,bot,dl,"Sure, let me help you with that!"
592ecb17-9108-48bb-9b1f-877ecf76755d,2.0,user,geography,biggest river?
592ecb17-9108-48bb-9b1f-877ecf76755d,2.5,bot,geography,"Sure, let me help you with that!"
592ecb17-9108-48bb-9b1f-877ecf76755d,3.0,user,shopping,which phone to buy?
592ecb17-9108-48bb-9b1f-877ecf76755d,3.5,bot,shopping,"Sure, let me help you with that!"
592ecb17-9108-48bb-9b1f-877ecf76755d,4.0,user,ios,best ios apps?
592ecb17-9108-48bb-9b1f-877ecf76755d,4.5,bot,ios,"Sure, let me help you with that!"
592ecb17-9108-48bb-9b1f-877ecf76755d,5.0,user,philosophy,meaning of existence
592ecb17-9108-48bb-9b1f-877ecf76755d,5.5,bot,philosophy,"Sure, let me help you with that!"
592ecb17-9108-48bb-9b1f-877ecf76755d,6.0,user,business,how to start business?
592ecb17-9108-48bb-9b1f-877ecf76755d,6.5,bot,business,"Sure, let me help you with that!"
153a18c1-90e7-44fc-8278-613c350bdc05,1.0,user,resume,resume example
153a18c1-90e7-44fc-8278-613c350bdc05,1.5,bot,resume,"Sure, let me help you with that!"
153a18c1-90e7-44fc-8278-613c350bdc05,2.0,user,marketing,seo basics
153a18c1-90e7-44fc-8278-613c350bdc05,2.5,bot,marketing,"Sure, let me help you with that!"
153a18c1-90e7-44fc-8278-613c350bdc05,3.0,user,sports,tell me cricket news
153a18c1-90e7-44fc-8278-613c350bdc05,3.5,bot,sports,"Sure, let me help you with that!"
153a18c1-90e7-44fc-8278-613c350bdc05,4.0,user,sleep,better sleep hacks
153a18c1-90e7-44fc-8278-613c350bdc05,4.5,bot,sleep,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,1.0,user,food,best snacks?
7811d988-b18e-4c93-a371-da5b1657f482,1.5,bot,food,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,2.0,user,quotes,life quote
7811d988-b18e-4c93-a371-da5b1657f482,2.5,bot,quotes,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,3.0,user,relationship,how to handle breakup?
7811d988-b18e-4c93-a371-da5b1657f482,3.5,bot,relationship,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,4.0,user,quotes,inspirational quote please
7811d988-b18e-4c93-a371-da5b1657f482,4.5,bot,quotes,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,5.0,user,ml,explain svm
7811d988-b18e-4c93-a371-da5b1657f482,5.5,bot,ml,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,6.0,user,productivity,time management tips
7811d988-b18e-4c93-a371-da5b1657f482,6.5,bot,productivity,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,7.0,user,coding,how to debug?
7811d988-b18e-4c93-a371-da5b1657f482,7.5,bot,coding,"Sure, let me help you with that!"
7811d988-b18e-4c93-a371-da5b1657f482,8.0,user,emotions,i feel sad
7811d988-b18e-4c93-a371-da5b1657f482,8.5,bot,emotions,"Sure, let me help you with that!"
dd9b201a-3428-4225-af33-49735d41a616,1.0,user,college,tips for engineering students
dd9b201a-3428-4225-af33-49735d41a616,1.5,bot,college,"Sure, let me help you with that!"
dd9b201a-3428-4225-af33-49735d41a616,2.0,user,communication,how to speak confidently?
dd9b201a-3428-4225-af33-49735d41a616,2.5,bot,communication,"Sure, let me help you with that!"
dd9b201a-3428-4225-af33-49735d41a616,3.0,user,interview,hr questions?
dd9b201a-3428-4225-af33-49735d41a616,3.5,bot,interview,"Sure, let me help you with that!"
dd9b201a-3428-4225-af33-49735d41a616,4.0,user,education,what is an algorithm?
dd9b201a-3428-4225-af33-49735d41a616,4.5,bot,education,Let's learn something new!
dd9b201a-3428-4225-af33-49735d41a616,5.0,user,datascience,what is dataset?
dd9b201a-3428-4225-af33-49735d41a616,5.5,bot,datascience,"Sure, let me help you with that!"
dd9b201a-3428-4225-af33-49735d41a616,6.0,user,communication,public speaking tips
dd9b201a-3428-4225-af33-49735d41a616,6.5,bot,communication,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,1.0,user,shopping,which phone to buy?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,1.5,bot,shopping,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,2.0,user,emotions,how to control anger?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,2.5,bot,emotions,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,3.0,user,math,solve equation
8ab45f2d-5b0f-4955-bbec-6b37595fa178,3.5,bot,math,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,4.0,user,coding,how to debug?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,4.5,bot,coding,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,5.0,user,resume,how to write resume?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,5.5,bot,resume,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,6.0,user,music,suggest songs
8ab45f2d-5b0f-4955-bbec-6b37595fa178,6.5,bot,music,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,7.0,user,interview,interview tips?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,7.5,bot,interview,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,8.0,user,ios,best ios apps?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,8.5,bot,ios,"Sure, let me help you with that!"
8ab45f2d-5b0f-4955-bbec-6b37595fa178,9.0,user,study,best way to learn?
8ab45f2d-5b0f-4955-bbec-6b37595fa178,9.5,bot,study,"Sure, let me help you with that!"
49837751-c37a-440a-b484-6a5504d38c1e,1.0,user,college,tips for engineering students
49837751-c37a-440a-b484-6a5504d38c1e,1.5,bot,college,"Sure, let me help you with that!"
49837751-c37a-440a-b484-6a5504d38c1e,2.0,user,music,best singers
49837751-c37a-440a-b484-6a5504d38c1e,2.5,bot,music,"Sure, let me help you with that!"
49837751-c37a-440a-b484-6a5504d38c1e,3.0,user,sleep,better sleep hacks
49837751-c37a-440a-b484-6a5504d38c1e,3.5,bot,sleep,"Sure, let me help you with that!"
49837751-c37a-440a-b484-6a5504d38c1e,4.0,user,quotes,life quote
49837751-c37a-440a-b484-6a5504d38c1e,4.5,bot,quotes,"Sure, let me help you with that!"
49837751-c37a-440a-b484-6a5504d38c1e,5.0,user,gaming,latest gaming news
49837751-c37a-440a-b484-6a5504d38c1e,5.5,bot,gaming,"Sure, let me help you with that!"
2bd6a883-ba1c-4c75-8203-dc3f0a199cef,1.0,user,music,best singers
